   1135.84   712.862         0		  -510.205   510.205         0
   386.443   75.9549         0		  -183.561   362.186         0
  -121.823    818.28         0		  -382.626   382.626         0
  -817.049   843.829   1054.33		 -0.707107  0.707107   104.014
   978.947   117.158         0		  -383.292   383.292         0
  -194.218   447.007         0		  -450.182   450.182         0
  -319.339  -912.119   841.559		 -0.707107  0.707107  -29.0177
   1027.62   642.263         0		  -620.587   345.891         0
   1292.15   663.367         0		  -501.301   285.102         0
  -592.209  -283.894         0		  -280.004   156.607         0
  -96.5308   -667.18         0		  -355.031   42.5893         0
  -88.8495  -341.305  -687.093		 -0.707107  0.707107   117.407
   1179.88  -653.831         0		  -213.913   308.222         0
    769.67   182.109         0		  -175.022   86.7593         0
   -893.89  -202.838   671.584		 -0.707107  0.707107   116.533
   873.197  -720.998  -410.322		 -0.707107  0.707107  -65.2026
   325.844   76.9836         0		  -445.496   445.496         0
  -445.576   96.5613         0		  -45.3443   45.3443         0
  -255.964   999.369   795.757		 -0.707107  0.707107   48.6893
  -704.717   666.114   969.265		 -0.707107  0.707107   24.1797
   490.222  -445.799  -472.628		 -0.707107  0.707107   42.7073
   595.471   806.823         0		  -535.079   535.079         0
  -283.491  -891.236         0		  -25.1933   25.1933         0
   1145.64   308.496         0		   -273.19   138.714         0
   694.875   937.268  -603.876		 -0.707107  0.707107  -29.9775
   651.594   512.962         0		  -614.573   614.573         0
   15.9161  -447.172         0		  -213.624   213.624         0
   573.183   1248.19         0		  -297.142   297.142         0
   212.858   760.718  -26.7272		 -0.707107  0.707107   143.799
  -558.244  -370.564         0		  -92.2308   127.751         0
   723.815   681.941  -786.148		 -0.707107  0.707107   153.801
   87.6719  -945.356    891.98		 -0.707107  0.707107    129.47
  -462.066  -670.117         0		  -127.445   127.445         0
   235.601   211.823         0		  -303.716   303.716         0
  -945.156   674.521  -960.205		 -0.707107  0.707107  -40.3097
   807.243  -315.839  -649.334		 -0.707107  0.707107   91.8436
   866.259  -379.437         0		  -281.354   69.5025         0
   593.981   498.547         0		  -323.563   323.563         0
    480.49  -309.034  -171.645		 -0.707107  0.707107  -109.548
  -334.259   625.258   759.082		 -0.707107  0.707107   136.076
   168.081   498.156         0		  -462.221   462.221         0
   632.898   838.591         0		  -280.996   280.996         0
   252.494   204.443         0		  -602.615   394.696         0
   899.981   1323.69         0		  -616.228   616.228         0
   1241.74   1553.28         0		  -515.335    686.24         0
  -216.664   492.186         0		  -347.095   702.927         0
   -26.463   447.129  -575.399		 -0.707107  0.707107   78.6814
  -801.204   758.874   974.621		 -0.707107  0.707107   43.4836
  -394.595   1339.23         0		  -107.225   582.087         0
   471.952  -721.623         0		  -231.996   231.996         0
  -858.805   674.953  -459.704		 -0.707107  0.707107   40.5087
  -835.439   642.938   270.213		 -0.707107  0.707107  -156.676
   1199.04    376.34         0		  -398.576   398.576         0
   871.042    1065.2         0		  -607.602   607.602         0
  -787.898   105.361         0		  -67.9423   20.1546         0
    306.75   192.889         0		  -79.8288   13.8401         0
   146.426   1067.65         0		  -365.972   365.972         0
   350.645  -100.968         0		  -512.156   512.156         0
   236.069   1240.12         0		  -390.561   390.561         0
  -735.606   646.226   250.464		 -0.707107  0.707107   13.9365
   141.264  -880.179   98.1216		 -0.707107  0.707107    111.22
   811.038   6.00963         0		  -471.306   5.91703         0
   38.6099   1355.61         0		  -392.298   392.298         0
   720.468  -909.277   1021.25		 -0.707107  0.707107   63.8959
  -70.3247   923.094         0		  -200.475   200.475         0
  -703.136   614.636  -579.161		 -0.707107  0.707107  -50.9059
   317.748  -187.052         0		  -563.277   563.277         0
  -794.875  -681.029         0		  -182.141   309.161         0
   1008.34   420.425         0		  -122.572   148.068         0
   1194.76   1084.88         0		  -477.685   491.907         0
  -694.373  -12.0234  -9.97521		 -0.707107  0.707107  -127.817
   1271.68   548.767         0		  -367.421    135.14         0
  -543.976   -732.45   683.086		 -0.707107  0.707107   87.0219
  -167.103  -494.914         0		  -480.379   480.379         0
  -262.111  -1.44594         0		  -689.627   689.627         0
  -599.389   745.343  -149.879		 -0.707107  0.707107   -89.242
   -192.48   397.698         0		  -551.902   550.771         0
  -345.798  -245.377         0		  -542.554   542.554         0
   378.044   674.539         0		  -657.719   657.719         0
   955.951   -592.16   687.921		 -0.707107  0.707107   140.026
   146.958    451.78  -176.347		 -0.707107  0.707107  -92.6244
   286.496   781.641         0		  -65.9688   334.033         0
  -756.834   481.115   305.925		 -0.707107  0.707107  -19.1895
   473.708   464.944         0		  -278.566   278.566         0
   542.692    1115.6         0		  -283.475   159.461         0
  -365.045   480.866   227.053		 -0.707107  0.707107   106.252
   577.967  -545.606   622.173		 -0.707107  0.707107  -26.9203
   71.1015   818.952         0		   -298.56    298.56         0
   225.617   565.152         0		   -197.99   566.909         0
  -514.249  -509.013         0		  -479.713   275.368         0
   107.589   51.5966  -465.787		 -0.707107  0.707107   22.4769
  -73.3163  -481.262   336.151		 -0.707107  0.707107  -68.6498
   104.503   1147.73         0		  -250.206   250.206         0
  -426.887   265.469         0		  -229.538   229.538         0
   488.438   1031.88         0		    -580.8   503.028         0
   122.087   -897.39  -737.781		 -0.707107  0.707107  -136.583
  -302.756   839.742         0		  -61.9556   61.9556         0
   545.874   479.756         0		  -334.003   641.674         0
   145.853  -445.063  -651.409		 -0.707107  0.707107   149.408
  -410.032   301.995   776.808		 -0.707107  0.707107   61.1056
   36.1853   29.3669   1008.21		 -0.707107  0.707107   144.008
  -323.682  -616.134         0		  -86.1855   344.387         0
   23.3908  -184.603         0		  -352.886   352.886         0
   122.778   -393.98         0		  -547.042   596.186         0
  -477.972   1147.62         0		  -415.651   415.651         0
  -727.236   913.181   582.161		 -0.707107  0.707107   87.2951
   690.556  -133.278         0		   -705.52   64.4637         0
   1187.44   978.815         0		  -523.068   523.068         0
   -5.4347  -718.787  -864.609		 -0.707107  0.707107  -19.4151
  -917.572   173.666  -860.837		 -0.707107  0.707107   120.685
   851.806  -964.975   545.098		 -0.707107  0.707107   3.49543
   944.861   950.713         0		  -45.0986   45.0986         0
   67.4496  -338.408   -23.247		 -0.707107  0.707107   137.567
  -694.965  -730.991         0		  -47.1428   47.1428         0
   -50.158    1422.6         0		   -124.74   497.751         0
  -594.859   951.423         0		  -11.2165   214.782         0
  -954.887   609.554   437.399		 -0.707107  0.707107  -59.0576
   56.8094  -506.622         0		  -12.4542   311.014         0
   299.312    629.18         0		  -161.381   574.464         0
   47.6008   1.02991  -504.422		 -0.707107  0.707107   24.4429
  -474.433  -722.373         0		  -60.5473   260.591         0
   258.003  -374.986         0		  -195.843   193.274         0
   214.219   148.343         0		  -659.338   659.338         0
   828.997   353.901         0		  -180.314   384.062         0
   44.6491   97.3711         0		  -84.3083   84.3083         0
   -628.16   128.421  -727.588		 -0.707107  0.707107  -84.7479
  -881.659   637.054  -532.013		 -0.707107  0.707107  -65.7338
   689.619   1103.11         0		  -134.918   134.918         0
   1168.65   576.115         0		  -301.583   301.583         0
   993.778  -355.211   329.176		 -0.707107  0.707107   33.0649
   1035.84  -197.535         0		  -471.261   471.261         0
   905.634   -271.59         0		  -201.785   201.785         0
   1555.53  -14.2849         0		  -637.913   230.196         0
   980.343  -475.987  -341.279		 -0.707107  0.707107   154.849
  -23.7409  -228.338         0		  -294.284    586.52         0
   527.856   84.2349         0		  -532.261   25.8629         0
   460.464   910.838         0		  -120.843   120.843         0
   55.4873   903.145         0		  -343.029   176.894         0
   249.366   260.349         0		  -324.214   100.837         0
   355.452   1396.57         0		  -337.578   650.835         0
   434.503  -348.602  -543.362		 -0.707107  0.707107  -158.075
  -825.293   -295.53   705.924		 -0.707107  0.707107  -21.6578
  -833.431   -875.79   914.207		 -0.707107  0.707107   26.9974
   946.712   387.836   794.218		 -0.707107  0.707107   53.3311
  -120.686  -471.151         0		  -41.8102   41.8102         0
   484.121   490.448         0		  -524.836   290.638         0
   651.658   -353.77         0		   -547.03   595.117         0
   153.246    776.91         0		  -399.364   488.986         0
  -837.868   730.569  -169.258		 -0.707107  0.707107  -29.5863
 -0.188749   710.718         0		  -128.017   128.017         0
   758.429  -14.1131         0		  -102.431   282.766         0
   694.215  -154.688         0		  -233.987   590.925         0
   431.033  -795.861   -887.01		 -0.707107  0.707107  -99.6593
   182.855  -158.978  -902.397		 -0.707107  0.707107   -106.89
   21.4298  -583.912   380.354		 -0.707107  0.707107   105.281
   684.482    571.13         0		   -47.597    47.597         0
   47.2001  -372.512   972.155		 -0.707107  0.707107   130.761
   36.1989   445.619         0		  -583.522   583.522         0
   791.866   1408.08         0		  -488.281   488.281         0
  -350.624  -183.116         0		  -170.381   56.1273         0
   427.905  -117.519     17.05		 -0.707107  0.707107    10.176
   555.097  -127.341         0		  -256.284   256.284         0
  -60.6221   670.581         0		  -370.627     402.9         0
   1596.45   919.071         0		  -646.125   646.125         0
  -22.4449   747.249         0		  -345.242   154.788         0
   -262.67  -214.568         0		  -118.326   118.326         0
   803.385   430.807         0		  -406.261    356.63         0
   468.133   528.065         0		  -583.844   455.934         0
  -838.873  -43.2268         0		  -55.2111   55.2111         0
   1245.65   1066.38         0		  -647.708   460.748         0
   712.866  -44.5978   695.271		 -0.707107  0.707107   12.7204
   1233.13   486.316         0		   -623.66   415.741         0
   -549.91   643.821   969.129		 -0.707107  0.707107   59.2263
  -20.6874   145.294         0		  -540.409   272.428         0
  -548.679  -300.548  -923.641		 -0.707107  0.707107  -93.5907
   -136.63   94.4847  -774.672		 -0.707107  0.707107  -93.4057
  -283.115    79.713  -266.361		 -0.707107  0.707107  -82.8675
    277.52   364.722  -165.772		 -0.707107  0.707107     -13.8
   794.189   450.444         0		  -690.231   461.394         0
  -465.717   624.838  -960.109		 -0.707107  0.707107  -93.9339
    1049.9   25.3852         0		  -115.387   115.387         0
    165.38   910.337         0		  -648.298   648.298         0
   1446.94   844.354         0		  -457.145    638.55         0
  -99.9991   632.099         0		  -377.687   48.3753         0
   957.321  -43.2725         0		  -255.742   255.742         0
   940.178    864.06         0		  -611.849   316.955         0
   810.297   790.801         0		  -677.775   291.776         0
  -592.432   64.5647  -726.922		 -0.707107  0.707107   -92.002
  -83.3794  -154.048         0		   -348.14    348.14         0
   486.175   1191.43         0		  -332.394   298.439         0
  -316.642  -475.282         0		  -6.89046   107.657         0
   -640.09   1509.23         0		  -178.486   542.791         0
   58.2739   1345.34         0		  -591.865   591.865         0
   180.167  -241.198   583.957		 -0.707107  0.707107  -58.5437
  -522.371   126.723         0		  -434.761   434.761         0
   399.337   733.839         0		  -538.695   416.375         0
  -799.951     -96.1         0		  -88.1167   88.1167         0
    40.464   270.141         0		  -304.264   304.264         0
     705.7  -14.3725         0		   -642.51    642.51         0
  -319.441   613.467         0		  -220.883   220.883         0
   1172.84  -273.405         0		   -510.16    510.16         0
   637.871   661.585         0		  -288.982   288.982         0
   574.803  -288.474         0		  -510.338   510.338         0
    395.97    333.56         0		  -540.246   396.477         0
  -689.163   43.9431         0		  -37.4313   5.71132         0
   2.42621   535.946         0		  -183.872   183.872         0
   449.598  -102.909         0		   -566.49   251.906         0
   831.215   163.709         0		  -629.755   444.277         0
   342.916  -831.131   381.414		 -0.707107  0.707107  -27.3968
   450.758   739.104         0		  -17.8868   76.7664         0
   929.676   93.0963         0		  -593.145   593.145         0
   121.848    1130.6         0		  -357.586   558.765         0
  -100.823   1100.61         0		  -563.678   563.678         0
   215.808    934.72         0		  -455.715   205.405         0
  -760.991   871.693   132.963		 -0.707107  0.707107   149.393
   480.877   330.434         0		  -324.045   452.307         0
   110.356   968.913         0		  -113.317   113.317         0
   1248.34   1391.88         0		  -441.376   441.376         0
  -673.637   648.262   565.475		 -0.707107  0.707107  -113.185
   648.099   949.012         0		  -587.195   107.462         0
   506.748   643.886         0		  -558.508   242.197         0
   990.792   809.972         0		   -179.84    261.39         0
   557.115  -325.194         0		  -150.197   150.197         0
   694.926  -305.181         0		  -241.532   505.738         0
   634.929   530.477         0		  -92.2176   92.2176         0
  -441.562   552.799         0		   -160.39   38.5734         0
   244.922    114.59    144.09		 -0.707107  0.707107  -70.4887
   989.633  -484.255    647.41		 -0.707107  0.707107   116.739
  -880.861   104.965  -368.184		 -0.707107  0.707107  -5.90767
  -47.5172   945.133  -116.987		 -0.707107  0.707107  -115.102
  -650.179  -473.991   860.765		 -0.707107  0.707107   91.0973
  -131.728   599.492         0		  -477.353   477.353         0
  -210.852   148.169  -54.8374		 -0.707107  0.707107  -91.9105
  -293.781    1032.5         0		  -295.138   295.138         0
  -207.492  -56.5276         0		  -380.374   380.374         0
    80.026   638.488         0		  -444.875   444.875         0
   986.673   117.228         0		  -446.619   301.177         0
   61.8364   30.5245  -250.548		 -0.707107  0.707107  -94.0802
   720.789  -698.777         0		  -216.655   157.166         0
   764.016  -551.201   676.723		 -0.707107  0.707107  -128.783
  -497.496   237.162         0		  -87.5752   87.5752         0
  -438.503   1075.96         0		  -205.238   432.459         0
  -691.463   1352.03         0		  -103.661   691.933         0
   1144.24   519.502         0		  -183.228   30.6192         0
  -806.079  -765.274   81.4502		 -0.707107  0.707107   26.2089
  -306.131    1119.2         0		  -237.184   237.184         0
   706.837  -978.009  -122.635		 -0.707107  0.707107    85.738
   413.098   537.614         0		  -458.877   352.923         0
  -253.843  -512.004         0		  -449.784   449.784         0
   341.773    373.42   227.949		 -0.707107  0.707107   100.983
   582.833   569.779  -709.442		 -0.707107  0.707107   25.6569
  -360.809  -323.066         0		  -420.011   420.011         0
  -810.402   867.844  -553.174		 -0.707107  0.707107   129.738
   169.316   1402.02         0		    -71.46   493.921         0
  -727.022   427.809         0		  -35.6175   453.793         0
  -675.785   1070.44         0		  -268.635   230.932         0
  -650.989   188.165  -552.955		 -0.707107  0.707107  -100.184
   239.021   131.593  -204.201		 -0.707107  0.707107  -30.0119
  -823.494  -13.6123         0		  -69.3264   26.9627         0
  -938.338   705.766  -619.918		 -0.707107  0.707107  -105.451
   1088.61   225.563         0		   -331.16    331.16         0
  -368.008   105.653         0		  -327.703   507.255         0
   559.026    249.94         0		  -601.671   703.472         0
   1175.08   46.5201         0		  -404.544   404.544         0
   727.593   853.937   676.654		 -0.707107  0.707107    157.15
   578.066   764.986         0		  -529.565    569.99         0
  -165.709  -335.049   698.195		 -0.707107  0.707107  -105.196
   186.369   -169.68  -678.042		 -0.707107  0.707107   133.749
  -23.3504  -287.623         0		  -442.445   377.969         0
   188.807   504.401         0		  -239.537   128.837         0
   356.044   128.366  -883.735		 -0.707107  0.707107    61.684
  -205.868   1590.42         0		  -669.615   669.615         0
   336.332  -238.053  -861.747		 -0.707107  0.707107   46.5083
   1236.43   897.562         0		  -693.213   693.416         0
  -217.665  -525.282  -150.837		 -0.707107  0.707107   36.8725
  -686.273   555.893  -1007.12		 -0.707107  0.707107  -57.8859
   987.249   495.114         0		  -68.0394   311.611         0
   867.364    281.62         0		  -384.904   377.337         0
  -751.612   744.597         0		  -125.037   125.037         0
   1569.75   271.134         0		  -611.455   654.568         0
   331.569  -336.718  -448.669		 -0.707107  0.707107  -125.968
   1171.07    247.82         0		  -187.076     246.4         0
   1332.24   447.258         0		  -442.424   442.424         0
   279.509   99.7805         0		  -408.414    202.09         0
  -450.591   632.019         0		  -32.5849   89.0787         0
  -600.252   96.0243         0		  -232.036   438.106         0
   420.669   155.107         0		  -48.8307   48.8307         0
  -194.711  -230.881         0		  -455.448   465.845         0
   440.988   -427.36   227.988		 -0.707107  0.707107  -14.7188
   474.904  -231.865         0		  -379.034   379.034         0
   815.704  -604.183   116.874		 -0.707107  0.707107  -72.3369
  -61.5212   1563.26         0		  -624.889   624.889         0
  -750.901   718.846  -478.955		 -0.707107  0.707107  -14.3257
   520.667   660.417   822.099		 -0.707107  0.707107   120.723
  -982.521   378.662  -678.816		 -0.707107  0.707107   11.8609
   213.289   1004.85         0		  -581.904   581.904         0
   380.517   28.2925   -724.66		 -0.707107  0.707107   66.8635
   197.441   -62.105         0		  -329.746   329.746         0
  -528.663  -248.751         0		  -213.641   18.2653         0
  -907.755   727.399         0		  -53.7714   472.829         0
  -113.683   29.0509         0		  -184.968   184.968         0
   541.037   1115.81         0		  -453.431   453.431         0
  -785.196   753.461   612.402		 -0.707107  0.707107  -24.3634
  -673.691  -171.503   853.352		 -0.707107  0.707107  -3.76175
   252.939   -176.25         0		  -451.763   451.763         0
   1059.58   245.615         0		  -307.921   391.858         0
   402.019   447.184         0		  -38.8363   38.8363         0
   -213.14   1272.85         0		  -73.9487   365.135         0
   -66.929   878.793         0		  -352.667   400.502         0
   1310.77  -270.767         0		   -503.23   297.978         0
   700.953   621.661  -261.184		 -0.707107  0.707107   47.4644
   1283.86   684.605         0		  -581.501     33.63         0
  -862.041  -584.156  -758.088		 -0.707107  0.707107   28.8598
  -634.671  -163.724  -775.318		 -0.707107  0.707107  -134.035
  -662.245  -545.469  -662.804		 -0.707107  0.707107   78.1124
  -496.767  -247.768   622.552		 -0.707107  0.707107  -59.1468
   873.601   631.388  -705.669		 -0.707107  0.707107    4.3867
    336.22    199.97         0		  -604.053   604.053         0
  -791.809  -72.0879   274.815		 -0.707107  0.707107   -110.44
  -569.333       571  -192.841		 -0.707107  0.707107   48.7054
    642.32    286.74   398.911		 -0.707107  0.707107   138.234
  -634.648   282.321   832.552		 -0.707107  0.707107   42.5088
   439.161   1257.55         0		  -523.148   472.557         0
  -858.731   142.756         0		  -76.0418   414.547         0
    321.48  -308.148         0		    -520.7     520.7         0
   141.271  -199.146         0		  -457.071   59.8222         0
  -401.686   711.986  -592.483		 -0.707107  0.707107  -65.6637
  -311.114   5.71613         0		  -637.792   637.792         0
   3.92556  -123.732  -35.1833		 -0.707107  0.707107   83.5359
   728.984  -581.943         0		  -91.7277   91.7277         0
   833.618   388.898   818.338		 -0.707107  0.707107  -102.662
  -237.745   1124.85         0		  -142.929   256.855         0
  -394.821   720.031  -485.629		 -0.707107  0.707107   53.5122
   1559.71   1092.72         0		  -697.634   347.207         0
   531.667  -82.5829   194.746		 -0.707107  0.707107   127.109
   1157.04   170.692         0		  -335.119   335.119         0
   236.692   432.966         0		  -555.741   263.464         0
   744.117   477.793  -535.458		 -0.707107  0.707107  -69.2272
   1136.21   1078.74         0		  -701.358   228.371         0
  -104.257  -877.238  -471.862		 -0.707107  0.707107   66.8683
   604.177   1011.84         0		  -554.552   554.552         0
   309.748   496.602         0		  -488.403   488.403         0
   1093.99   1647.91         0		  -682.738   682.738         0
  -853.966  -316.694   469.127		 -0.707107  0.707107   62.2622
   236.927  -80.8241         0		  -108.066   169.827         0
   11.0373   200.741         0		  -200.989   200.989         0
  -679.919   805.988         0		  -38.1691   201.292         0
   1229.48  -44.5203         0		  -572.744   572.744         0
   940.939   1116.94         0		  -89.3946   362.332         0
   1228.97   -169.92         0		  -361.947   361.947         0
   447.838  -815.506  -649.658		 -0.707107  0.707107   42.4725
  -312.182   -618.12  -399.393		 -0.707107  0.707107  -97.1435
   1440.02   563.954         0		  -668.369   668.369         0
   188.804   195.374         0		  -6.40067   6.40067         0
  -425.833   868.229  -427.008		 -0.707107  0.707107   35.5286
  -425.116   -181.82         0		  -90.7179   90.7179         0
   36.6104    857.84   697.708		 -0.707107  0.707107  -8.82849
   406.158  -379.584         0		  -317.042   463.716         0
   27.0729   -230.02         0		  -160.712   148.614         0
  -969.991   12.9617   -392.65		 -0.707107  0.707107   -59.665
  -331.053  -80.0379         0		  -185.994   102.954         0
   836.841  -773.644         0		  -22.6329   22.6329         0
  -315.891  -250.384         0		  -387.111   387.111         0
   296.547   686.074         0		  -567.224       389         0
  -39.7069   621.349         0		  -417.238   138.115         0
   1032.39    7.3424         0		  -84.7965   175.397         0
  -715.752   960.653    803.58		 -0.707107  0.707107   154.685
   254.635  -246.568         0		  -385.666   385.666         0
    25.209   624.028   619.768		 -0.707107  0.707107  -109.071
  -407.056   666.238   357.737		 -0.707107  0.707107   126.048
  -480.904   910.125   731.766		 -0.707107  0.707107  -145.168
    955.77     181.8         0		  -450.868   349.904         0
   1029.19   340.497         0		  -327.744   508.424         0
  -812.851   1068.76         0		  -90.2395   244.815         0
  -56.7928   698.619         0		   -109.27    109.27         0
  -364.723   306.329         0		  -6.49196   6.49196         0
   343.883  -6.54143  -1028.17		 -0.707107  0.707107  -83.1385
   559.174   1399.73         0		  -227.341   521.577         0
   -322.46   219.936   536.541		 -0.707107  0.707107   6.97463
   1437.53   823.679         0		  -592.188   592.188         0
  -223.319  -438.323         0		  -515.868   515.868         0
   171.557   403.537         0		  -609.774   609.774         0
   -395.15   572.315         0		  -155.511   579.132         0
   1007.76   265.446         0		  -523.786   523.786         0
  -491.114   -413.95         0		  -500.035   500.035         0
    649.03  -181.938         0		  -2.52308   282.779         0
  -395.925   975.156         0		  -281.531   281.531         0
   -418.77   220.984         0		  -581.171   27.6842         0
   842.902   714.996         0		  -95.1096   403.551         0
  -668.807   996.553  -1081.24		 -0.707107  0.707107  -158.514
   44.6815   484.256         0		  -382.495   382.495         0
  -526.579  -514.732  -518.671		 -0.707107  0.707107   11.2388
   1133.73   143.985         0		  -244.542   244.542         0
  -259.005  -894.456  -868.417		 -0.707107  0.707107  -49.4969
  -397.217  -828.739  -307.538		 -0.707107  0.707107    123.01
  -478.654  -825.861         0		  -450.728   99.4215         0
   979.637   1314.63         0		  -463.568   463.568         0
  -512.157   295.716  -695.802		 -0.707107  0.707107  -86.6365
   1382.13   864.263         0		   -416.04    416.04         0
   830.054   283.301         0		  -73.1071   369.893         0
   1416.56   584.228         0		  -594.022   594.022         0
  -923.629  -686.799  -428.449		 -0.707107  0.707107  -81.7199
  -575.903   -825.44   540.994		 -0.707107  0.707107  -26.2534
   268.559   216.562   386.717		 -0.707107  0.707107   25.8491
   1098.35  -346.535         0		  -289.197   289.197         0
  -163.239   1050.51         0		  -601.584   459.818         0
    1179.5   488.987         0		  -601.667   20.4631         0
   398.417  -476.371         0		  -201.444   201.444         0
   -433.32   495.718         0		  -541.807   541.807         0
   -832.75   132.421   88.9119		 -0.707107  0.707107   -127.69
   1358.59   208.273         0		   -682.29   604.018         0
   573.198  -881.203         0		  -49.3048   49.3048         0
  -516.078   189.581   97.8595		 -0.707107  0.707107   32.8454
   974.657   130.365         0		   -707.04   619.786         0
  -55.8178   52.0028         0		  -323.947   43.2222         0
   873.246   42.5104         0		  -617.922   239.304         0
  -227.242   359.185         0		   -361.55   209.486         0
  -143.222  -702.142         0		  -393.331   274.821         0
   1052.85  -150.413         0		  -591.886   591.886         0
   71.8052  -141.116         0		  -343.559   71.7937         0
  -342.557    1048.1         0		  -280.625   280.625         0
  -89.3097  -36.9985  -62.2416		 -0.707107  0.707107  -87.0438
   869.218   772.501         0		  -121.188   121.188         0
  -552.384  -954.107   543.834		 -0.707107  0.707107   -53.618
  -159.457   524.942         0		  -60.1944   60.1944         0
   313.607   984.976   879.931		 -0.707107  0.707107   38.9727
  -493.473   -327.84  -122.145		 -0.707107  0.707107  -24.9254
   226.148  -758.327  -30.3087		 -0.707107  0.707107   101.968
   1613.18  -90.5778         0		  -652.398   510.212         0
   1037.42   707.677         0		  -144.032   144.032         0
   1112.24   495.142         0		   -595.19    595.19         0
   213.287  -558.937  -883.922		 -0.707107  0.707107  -76.1205
   591.251  -328.075         0		  -685.456   500.838         0
  -729.648  -848.002   3.91075		 -0.707107  0.707107  -127.934
  -320.772   1425.28         0		  -522.515   522.515         0
   254.996   470.332         0		  -97.6269   97.6269         0
  -273.051  -787.764  -290.849		 -0.707107  0.707107   55.0916
  -535.065     644.8         0		  -162.936    691.01         0
   602.158   223.938         0		  -662.545   662.545         0
  -18.4225   299.893         0		  -616.661   271.552         0
  -351.695   479.012   350.054		 -0.707107  0.707107   63.1562
   513.026  -561.662         0		  -222.236   222.236         0
    457.36  -153.937    598.01		 -0.707107  0.707107   77.6424
  -262.873  -101.498         0		  -253.121   37.2215         0
   646.121  -988.841  -94.9226		 -0.707107  0.707107   41.3916
   1120.17   47.7277         0		  -398.992   398.992         0
  -516.653   741.101         0		   -34.942    383.11         0
   915.662  -596.445         0		  -36.9402   141.704         0
  -341.131  -769.787  -38.3254		 -0.707107  0.707107   79.0713
   324.333    393.65  -227.059		 -0.707107  0.707107  -151.112
  -126.226  -198.691         0		  -268.494   268.494         0
   569.391   50.1654         0		  -326.637   227.876         0
   1034.22   14.4917         0		  -270.236   474.435         0
   274.446  -601.632   307.517		 -0.707107  0.707107   66.9986
   807.794   386.779         0		   -77.456    77.456         0
   1064.41   135.208         0		  -260.143   612.818         0
  -227.925  -332.473         0		  -60.9863   465.921         0
   973.226  -586.081         0		  -534.219   75.4407         0
   165.517   254.335  -780.054		 -0.707107  0.707107   128.891
   573.043   464.658   696.528		 -0.707107  0.707107  -118.439
   971.735  -788.883   522.244		 -0.707107  0.707107   139.936
  -541.924   245.426  -536.694		 -0.707107  0.707107   17.6776
    287.93  -18.1785         0		  -667.416   682.244         0
   1533.48  -39.7723         0		  -696.142   641.973         0
    263.83   62.4533         0		   -101.54   448.242         0
   230.217  -808.683         0		    -117.4     117.4         0
    1243.3   73.2283         0		  -296.293   296.293         0
  -757.823  -71.3335         0		   -191.65   259.591         0
   632.467  -941.182    766.68		 -0.707107  0.707107  -56.7043
   894.726   335.096         0		  -450.913   450.913         0
  -438.803   888.558         0		  -385.535    538.34         0
   611.359  -332.831         0		  -174.232   174.232         0
   225.086   140.644         0		  -651.904   651.904         0
  -831.193   483.162  -311.026		 -0.707107  0.707107  -96.3686
   148.861    -236.4         0		  -115.635   416.466         0
  -210.421   1055.21         0		  -395.191   395.191         0
  -154.004   1070.93         0		  -256.329   256.329         0
   254.752   889.028         0		  -615.036   615.036         0
   1114.27   131.925         0		  -321.236   293.082         0
   577.871   172.061         0		   -669.78    669.78         0
   23.9159   838.687         0		  -478.666   478.666         0
   1151.33  -249.287         0		  -349.089   349.089         0
  -811.149   556.187         0		   -105.07    105.07         0
   420.324   1247.29         0		  -327.351   490.873         0
   966.134  -757.102         0		  -212.304   120.379         0
   623.218   1214.31         0		  -602.021   614.132         0
  -383.152  -143.359         0		  -67.7639    110.96         0
   75.3576  -7.73004         0		  -28.3352   28.3352         0
   55.6501     946.8         0		  -345.712   345.712         0
   574.515  -652.056         0		  -415.102   93.5287         0
   395.071   984.785         0		   -452.55    280.56         0
   1363.37   508.526         0		  -638.716   638.716         0
    465.29   160.822   376.869		 -0.707107  0.707107    125.95
  -286.716   718.383         0		  -542.999   444.314         0
   21.7327   1584.16         0		  -646.305   646.305         0
   507.298  -798.924   282.768		 -0.707107  0.707107   3.74769
  -466.898   311.227  -534.183		 -0.707107  0.707107   32.4419
   665.343  -831.038         0		  -18.0263   18.0263         0
   1188.52   1263.09         0		  -705.403   705.403         0
  -993.366   -110.11  -39.9256		 -0.707107  0.707107   -91.557
  -699.886  -453.405         0		  -203.982   80.2873         0
     729.5   497.548         0		   -73.977   528.902         0
  -75.4569  -278.902         0		  -673.192   183.464         0
   1113.87  -101.052         0		  -589.507   589.507         0
   286.376   79.4602         0		  -75.6789   75.6789         0
    807.13  -535.242         0		  -454.677   108.421         0
   34.9991   880.672         0		  -186.601   186.601         0
   637.659   1017.55         0		  -514.003   692.263         0
   800.953   756.123         0		   -298.61    298.61         0
    243.03   473.504  -980.788		 -0.707107  0.707107  -67.4191
   430.532  -365.766         0		  -51.6476   51.6476         0
   -220.53  -242.347         0		  -628.804   65.3005         0
  -572.042  -314.428    9.2293		 -0.707107  0.707107   6.73924
  -83.3719   1087.99         0		  -219.266   338.806         0
    286.26   1100.79         0		  -508.871   560.283         0
   312.962   -9.4785         0		  -326.206   682.885         0
  -225.617   722.701         0		  -308.144   308.144         0
   282.362  -869.948   24.9825		 -0.707107  0.707107   55.2521
   1126.37  -396.093         0		  -269.566   269.566         0
   715.418  -711.829  -926.291		 -0.707107  0.707107   76.6851
